"Data Source","World Development Indicators",

"Last Updated Date","2020-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Panama","PAN","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","6.33847","10.31759","12.08084","13.85055","14.94644","15.59947","17.47475","19.2442","18.38786","19.21512","20.29562","20.69452","21.36082","20.56697","23.49554","24.29427","26.6966","23.3874","21.25156","20.44596","20.9899","22.64974","24.21218","25.91397","25.55471","27.94626","29.17263","","36.30793","38.22571","41.33281","40.81828","40.39772","44.25814","43.32768","42.09386","43.11625","43.25216","43.38065","43.31845","44.25147","42.17169","43.93133","","44.53679","47.26563","47.79936","","","",
"Peru","PER","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","9.83366","9.67995","10.00195","11.17708","12.1496","12.74049","12.81269","14.30231","","15.66111","17.0032","19.55835","19.89202","20.54191","21.2238","22.05399","25.39534","26.54909","28.18035","29.40515","29.73343","31.36665","31.02365","27.81451","26.74979","27.23618","25.85564","25.85392","","38.56591","33.81598","30.26017","30.57906","30.64171","32.49504","32.76182","34.21627","","","","","","","","","","71.13299","70.73786","","",
"Philippines","PHL","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","17.64069","17.54123","17.18428","17.2418","15.9913","17.12724","17.77721","20.70437","23.54442","23.32068","25.25946","25.7853","26.59268","29.0076","27.76209","24.64905","23.37996","24.65324","26.13596","24.01844","27.16079","25.82491","","","27.31664","28.81275","","27.49579","28.75519","","30.35053","30.17904","29.07218","28.36049","27.51806","27.84253","","29.15916","28.48962","29.56384","30.79601","31.20648","33.52278","35.62689","","","35.47546","","",
"Palau","PLW","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.51902","37.64706","38.53503","","","","","","","","","","","54.68948","","","","","","",
"Papua New Guinea","PNG","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","1.96903","1.97864","","","","","","","1.50903","","","1.34385","1.63698","1.33232","1.63833","","","","","","","","","2.81128","3.11419","","1.80663","1.77822","","","","","","","","","","","","","","","","","","","","",
"Poland","POL","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","13.32182","12.80279","13.32549","14.51106","15.36118","16.61826","17.45753","17.5496","17.69423","17.51973","17.43864","16.93043","16.34049","16.62362","16.767","17.35349","17.66674","18.26357","19.75027","20.16751","21.46504","21.19409","23.591","27.33776","31.17898","35.3491","39.88995","39.20111","44.96652","49.67465","54.76167","57.85644","59.4831","61.05694","63.59458","65.36472","67.212","70.22705","72.31267","74.75525","74.65851","73.96146","71.8564","68.44717","66.94615","67.00455","67.82744","","",
"Pre-demographic dividend","PRE","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","1.46703","1.4838","1.52679","1.58587","1.63811","1.7045","1.7571","1.83614","1.92016","2.02973","2.12702","2.25247","2.37364","2.4391","2.49795","2.64962","2.78619","2.74912","2.88577","3.01179","3.08611","3.17084","3.23643","3.32694","3.39011","3.43804","3.50819","3.58636","3.62735","3.68205","4.08484","4.4638","4.84279","5.24707","5.53095","5.87983","6.1043","6.2734","6.58539","6.85727","7.13249","7.45407","7.8517","8.20431","8.39934","8.49868","8.57392","8.65672","8.73163","",
"Puerto Rico","PRI","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.36016","80.7396","84.21786","89.49805","89.70349","91.47123","92.06811","93.27568","96.65043","97.49925","","","",
"Korea, Dem. People’s Rep.","PRK","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.87792","","30.34524","","","","28.2197","","","27.02157","",
"Portugal","PRT","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","7.22414","7.58801","7.72735","8.25649","8.79341","10.67795","12.67178","11.10227","11.75737","11.40757","11.57723","11.71456","12.11852","12.37471","13.86693","12.8681","16.29124","","","19.96527","23.34928","23.56419","30.13883","33.43308","36.28978","38.72824","","43.62882","44.91659","47.86975","50.6373","52.91068","54.84885","55.65271","55.43176","55.39792","57.79474","61.6109","62.64161","65.60205","68.42896","68.51029","66.13674","65.50357","61.75633","63.25565","63.93581","","",
"Paraguay","PRY","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","3.72301","4.44261","4.5301","4.83012","5.34956","6.79009","","","","","8.85106","9.19103","9.02092","10.27608","9.6925","9.10644","8.76668","8.25361","8.13303","7.99954","8.34742","","","10.55876","","9.35456","9.36046","","","13.12517","15.88857","17.84747","26.17759","24.86856","25.07529","25.65633","","28.71703","34.06596","36.67165","34.63021","","","","","","","","","",
"West Bank and Gaza","PSE","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.36254","18.93648","20.6692","23.13338","23.94527","26.27196","28.29327","32.54892","37.08927","40.92437","43.13552","46.90746","48.09934","46.46342","47.8347","49.72162","48.46722","45.85154","44.76012","45.28426","43.92476","43.67197","44.25381","",
"Pacific island small states","PSS","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","1.86124","2.06789","2.23959","2.43589","2.68772","3.0104","3.03397","3.06095","3.03786","3.78935","3.67511","4.42191","4.13671","4.05878","4.0688","4.37692","4.3901","4.71497","5.00544","5.26756","6.59128","7.87882","7.99662","8.11674","8.23451","8.35262","8.4552","8.67619","8.77349","9.05166","8.89701","8.92629","9.22456","9.39083","9.44458","9.47412","9.44395","","9.37551","","","","","","","","","","","",
"Post-demographic dividend","PST","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","25.32789","27.04451","28.21856","29.20433","30.00778","31.35081","33.19315","33.30571","34.16247","34.06651","34.68477","35.49549","36.14754","36.72207","37.38618","37.79293","38.38368","39.45671","40.69731","41.98783","43.75206","45.18176","47.23263","47.31199","51.74398","53.26109","51.69994","53.03614","55.74475","57.63141","57.52138","59.03569","63.42761","65.62562","67.51234","68.68565","70.88637","71.9527","72.98366","74.41329","76.59557","78.01349","78.06621","76.62315","77.1125","76.98575","77.60011","77.98526","76.19821","",
"French Polynesia","PYF","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","0","","","","","4.39641","4.77791","","","9.13891","9.80723","11.6069","14.51187","15.06084","16.7844","18.52468","17.95098","17.64395","18.83214","20.18913","20.02285","18.8812","20.19689","20.14856","21.68554","24.08","24.99042","25.11255","25.1665","","20.04621","16.91105","15.46824","17.46136","17.41605","17.33663","11.93332","10.33676","9.31458","9.36097","11.07193","10.92301","11.99355","13.58044","14.70129","15.64276","16.62733","17.86992","",
"Romania","ROU","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","9.12342","8.5903","8.03133","7.7608","8.0723","8.60529","9.07515","9.51381","10.14638","10.60085","11.11655","11.80934","12.06487","12.19513","11.73576","10.89379","9.90951","9.04007","8.5269","8.40791","9.62208","10.81906","12.06942","13.02357","13.38848","17.65962","18.55712","18.78962","21.29227","23.92626","28.74301","32.82408","38.13055","42.21372","46.38265","52.47506","58.27953","65.79338","68.59246","63.99544","58.18541","49.71394","46.84502","47.1371","46.72669","48.24061","49.38187","","",
"Russian Federation","RUS","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","45.59833","45.2652","44.67222","44.17548","43.74091","43.54342","43.58883","43.90673","44.22899","44.61967","45.22387","46.05731","47.02893","48.28111","49.83006","52.01831","53.90524","55.68327","56.1703","55.81205","55.00194","52.45968","49.76087","46.39329","44.46411","43.1327","44.72155","46.24294","48.39941","51.88738","55.79958","61.5668","66.85832","70.67032","70.59244","72.56594","72.79667","74.02127","74.89586","75.32709","","76.18489","75.90709","77.85032","78.4631","79.93813","80.63262","81.90931","","",
"Rwanda","RWA","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","0.16265","","0.19622","0.18607","0.24753","0.258","0.25139","0.24695","0.25735","0.26957","0.26646","","","0.34855","0.37894","0.39299","0.38924","0.41904","0.47174","0.59078","","","","","","","","","0.85066","1.31739","1.70479","1.98687","2.40786","2.85111","3.02376","3.90039","4.06429","4.37542","5.27","5.9299","6.97881","6.78595","7.34873","7.38608","7.61135","7.66732","7.37393","6.72572","",
"South Asia","SAS","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","4.29118","4.3287","4.36855","4.41969","4.45039","4.42656","4.40219","4.30497","4.38909","4.47482","4.46996","4.68201","4.53297","5.09841","5.38345","5.36833","5.51364","5.70863","5.08747","5.24253","5.4247","5.47065","5.33763","5.25735","5.17328","5.09671","5.68538","5.91537","6.68451","7.45056","8.1999","8.45146","8.8019","9.14797","9.41578","9.47441","10.18749","11.57535","13.11208","14.17755","15.78293","19.62913","20.92058","20.65301","21.84001","22.9204","23.03627","23.53963","24.19059","",
"Saudi Arabia","SAU","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","1.60915","1.71738","1.96508","2.46272","3.12394","3.99111","4.66668","5.95268","6.11667","6.51361","7.34785","7.65124","8.24428","8.27839","9.23426","9.81014","9.27601","","8.75006","9.54124","10.38492","11.35072","13.71639","14.51342","16.78047","17.57782","17.3228","17.50532","20.97185","22.32137","23.82769","23.47262","26.91347","28.70963","29.54273","30.33104","30.41106","30.80211","31.56049","36.62677","40.41565","46.67548","52.23613","58.29673","61.05635","67.33551","69.69832","68.03989","",
"Sudan","SDN","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.52503","6.74413","8.39594","9.53551","8.91394","10.84769","12.21997","13.8645","13.67851","15.21509","15.58644","15.91798","15.51455","15.72456","17.67452","16.90434","16.91901","","","","",
"Senegal","SEN","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","1.38652","1.49602","","","","","2.00328","2.08579","","2.64473","2.84323","2.58049","2.69477","2.30049","2.35444","2.49728","","","","","","3.22358","","","","","3.31096","","3.43744","","","","","4.939","5.42219","5.58047","6.22203","7.83201","7.93813","7.59141","9.97259","10.0767","10.35393","10.71126","10.75214","10.9074","11.51301","12.76259","",
"Singapore","SGP","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","6.48053","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.94098","84.79291","","",
"Solomon Islands","SLB","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sierra Leone","SLE","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","0.49267","0.53708","0.57683","0.61454","0.67457","0.65944","0.63133","0.61387","","","0.7663","","","0.64878","0.65406","1.73369","","1.56599","1.4357","1.35626","1.24128","","","","","","","","","1.58066","2.01639","1.95878","","","","","","","","","","","","","","","","","",
"El Salvador","SLV","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","2.85252","3.71207","","5.5945","7.03909","7.41845","","7.77114","7.96987","","","","10.91092","13.12462","14.28665","15.70816","16.1976","","16.35066","16.85763","16.03887","17.30743","","18.56749","20.53786","21.92305","21.13323","","21.91906","22.06705","21.40517","20.58089","21.30964","21.96148","22.64765","22.94933","23.19761","24.28711","25.1151","25.60744","26.11398","27.1871","28.02119","28.35208","27.86739","27.97005","27.91809","28.58629","29.37193","",
"San Marino","SMR","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.89163","","","","","","","","59.39898","","57.69704","55.84883","49.94273","","","","","","42.47126","",
"Somalia","SOM","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","0.30376","0.2993","","","0.46185","0.56767","","","","","","","","","","","2.46041","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.76188","35.66372","39.61336","40.9338","44.20525","46.81958","47.993","48.66538","49.84967","49.08272","51.59377","53.50003","56.38088","58.05497","58.28769","62.13697","66.48674","67.15866","",
"Sub-Saharan Africa (excluding high income)","SSA","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","1.42678","1.42573","1.45814","1.49127","1.56595","1.6235","1.68532","1.77491","1.88627","2.03005","2.13767","2.2854","2.41942","2.4855","2.56704","2.70406","2.81411","2.86734","3.01295","3.16166","3.21667","3.32141","3.422","3.60778","3.76181","3.83554","3.92349","4.00332","4.07171","4.15718","4.53244","4.90609","5.25615","5.63635","5.87917","6.19851","6.39987","6.60283","6.96193","7.39477","7.87789","8.23563","8.56377","8.90513","9.04243","9.17556","9.22172","9.35921","9.38901","",
"South Sudan","SSD","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","1.4266","1.42553","1.4579","1.49101","1.56566","1.62319","1.685","1.77457","1.88591","2.02967","2.13727","2.28496","2.41895","2.48502","2.56653","2.70354","2.8136","2.86685","3.01246","3.16116","3.21618","3.32091","3.42148","3.60724","3.76126","3.835","3.92295","4.00278","4.07118","4.15666","4.53188","4.90548","5.2555","5.63567","5.87848","6.19781","6.39918","6.60215","6.96125","7.39407","7.87716","8.23512","8.56314","8.90464","9.04222","9.17597","9.22241","9.35996","9.38955","",
"Small states","SST","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","4.85517","4.76717","4.86355","4.9264","4.98373","5.14164","5.36383","5.48711","5.45184","5.45661","5.40889","5.48413","5.55784","5.48329","5.56224","5.66161","5.72407","5.79305","5.98561","6.17567","6.61857","6.99116","7.24982","7.58256","7.87626","8.10091","8.87438","9.09905","9.37838","9.57458","10.37482","11.14527","11.47878","12.30343","12.98159","13.13403","13.35758","14.12417","15.32157","16.77817","17.3993","17.96528","18.7283","19.0014","19.20546","19.52727","19.6066","19.80054","19.83303","",
"Sao Tome and Principe","STP","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.9604","4.33233","","8.24916","","9.72447","13.38452","","","","",
"Suriname","SUR","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","6.43642","6.91717","7.40768","7.27193","6.99841","6.62939","8.24427","8.95059","9.83466","10.58656","","","","","","","","","","","","12.56146","","","","","","","","","","","","","","","","","",
"Slovak Republic","SVK","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.8334","16.90001","18.55095","20.08966","21.82171","24.22185","25.92357","28.41184","30.06365","32.08026","33.88854","35.98146","40.35344","44.77801","50.18767","53.75125","56.04681","57.06673","56.24748","56.14001","54.36053","52.68478","50.70005","47.79592","46.63439","","",
"Slovenia","SVN","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","19.13506","18.02333","17.90526","18.63136","18.76771","20.01028","20.80899","20.68365","20.6594","22.77251","22.4341","26.06234","27.11602","29.42218","30.39881","33.52625","36.76768","45.8693","52.43987","55.21221","60.44275","66.28983","68.98807","72.36907","79.24755","82.57848","84.57386","85.51545","86.44243","89.15319","86.01755","87.01796","85.28806","82.23113","80.26099","77.84908","78.589","","",
"Sweden","SWE","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","21.73186","22.47084","22.05703","22.67729","22.8883","29.51563","31.34081","34.7996","36.20618","36.37194","30.78393","31.41522","32.02744","32.26795","31.13818","30.35244","29.80554","29.96596","30.18914","30.67786","31.98158","34.54302","37.39394","39.78795","42.39878","45.96355","49.64133","51.96879","63.55074","67.0748","70.26627","75.28257","81.41976","83.76122","81.95384","79.3248","74.83711","70.73696","70.74316","73.67311","72.8254","68.81765","63.21716","62.18059","62.28248","63.54802","66.98824","","",
"Eswatini","SWZ","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","0.52107","0.64488","0.67704","0.68758","1.3221","2.23434","2.19264","2.71352","","2.78608","3.62578","3.17766","","","5.01859","4.59731","4.13023","3.87076","4.63902","","4.24459","4.07184","3.6674","4.90709","","","6.08714","","","4.75268","4.41743","","4.48558","","5.59354","5.02112","4.87918","","","","","7.72675","","6.74796","","","","","","",
"Sint Maarten (Dutch part)","SXM","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.69216","","5.75121","5.90923","","","","",
"Seychelles","SYC","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.52","1.33529","3.19678","6.50694","14.38099","18.27005","19.72288","17.07985","",
"Syrian Arab Republic","SYR","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","7.49105","8.59514","8.12071","8.48347","9.24665","9.76211","11.76905","13.04061","14.37767","13.84702","16.25492","16.28764","16.14503","16.26758","17.16048","17.46033","17.23989","18.75102","17.8427","18.05183","17.88873","16.95967","16.86447","15.30393","14.64512","","","","","","","12.33515","12.93719","14.95783","18.14369","20.84381","22.45814","24.04605","24.13733","25.8534","25.84131","30.90499","32.84584","41.58043","42.67733","40.05115","","","",
"Turks and Caicos Islands","TCA","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","0","0.01454","0.07317","0.17435","0.11661","0.14813","0.2024","","","","","","","","0.39117","","","","0.64074","","","","","","","0.56252","0.59774","0.72763","","0.82796","0.82294","","0.92203","1.20627","1.4207","","","1.94304","2.00883","2.09606","2.21495","","","3.43384","3.2513","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","1.17881","1.15317","1.19029","1.22043","1.35685","1.49272","1.61879","1.75619","2.01303","2.47137","2.8042","3.27383","3.73312","3.90253","4.18627","4.45603","4.68625","4.83729","4.70162","4.80071","4.80001","4.88139","4.92201","5.13045","5.89012","6.69646","7.40818","8.29591","9.0962","10.13809","11.17135","12.76919","14.77503","16.79432","18.45495","19.61546","20.46522","21.00199","21.58401","23.21268","24.84674","26.36861","28.96843","31.64541","38.44768","40.93771","42.3797","43.09249","44.0198","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","31.14064","30.80703","30.27119","29.91237","29.68941","29.7587","29.91031","30.23668","30.4115","30.46103","30.46369","30.63116","30.88961","31.33387","32.01204","32.883","33.38745","33.74594","33.77597","33.73691","33.83612","33.43431","32.57311","31.71363","31.67747","31.79523","33.0802","34.47204","35.1993","37.24898","39.80838","43.18443","46.33675","49.38878","50.50197","52.57534","54.40691","55.74169","56.7847","57.83003","59.11542","59.8214","60.62157","62.43784","63.75949","64.76299","66.97942","69.34661","69.91067","",
"Togo","TGO","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","0.47897","0.74245","0.75423","0.73908","0.79612","1.13093","1.30969","1.45625","1.42858","1.59921","2.02301","1.7716","1.59553","1.6068","","","2.09888","2.30674","2.34124","2.37126","2.62274","2.91094","2.47337","2.50978","2.91373","2.92609","","3.28321","","","","","","","","5.03267","5.7144","","","9.33594","10.43052","10.63612","11.03366","10.45931","10.96299","12.49276","13.06133","14.52393","",
"Thailand","THA","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","2.861","3.04389","3.06134","3.07629","3.62827","3.33754","4.29527","5.10987","8.5227","10.37226","7.66719","18.85231","21.3806","22.14751","20.69083","19.23501","","15.13337","","15.85972","","","19.19837","","19.83543","20.49061","22.8461","26.70657","32.59175","34.87945","39.07111","39.99512","40.94997","42.07362","44.57695","44.85783","49.0348","48.67157","49.4027","50.37474","52.2557","50.67901","49.85337","50.18006","","49.28681","","","",
"Tajikistan","TJK","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","24.66628","","","","","21.05828","","21.36211","21.47144","22.4966","22.57814","22.28625","21.70829","21.05047","20.87531","","","","17.08436","17.85551","17.30538","17.42102","18.6893","19.93045","20.52091","21.64667","22.66036","23.10116","22.79066","22.89984","22.23651","22.69923","22.90821","24.70546","26.58862","29.16614","31.25656","","",
"Turkmenistan","TKM","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","22.74979","","","","","22.6017","","11.82315","11.53382","12.0831","21.55949","","","","","","","","","","","","","","","","","","","","","","","7.96587","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","6.17079","6.95028","7.80136","8.72908","9.91731","11.2268","11.57671","11.74126","12.08056","12.64874","13.16571","13.6463","13.86877","14.18856","16.55506","17.16585","15.74499","15.91484","16.33066","16.41863","16.40137","16.75879","16.73439","16.70531","16.94483","18.94085","18.039","20.14613","20.42237","22.37012","22.78926","24.25547","26.09813","27.7376","28.80974","30.35107","32.44693","34.58151","37.66131","38.87436","40.15546","42.97376","44.29329","45.76277","47.57483","48.85942","50.78946","51.84131","51.75045","",
"Timor-Leste","TLS","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.65022","","","","","","","16.74525","17.75373","","","","","","","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","5.55911","5.57265","5.87138","6.34441","6.76541","7.3813","8.13042","8.79602","9.25547","9.46844","9.96698","10.64157","11.14185","11.39396","11.78706","11.80531","12.16901","12.36281","12.49801","12.29665","12.41703","12.20146","12.94781","13.85203","14.56042","15.38966","16.58073","17.57327","18.3371","19.49905","19.70614","20.31791","20.75753","20.83178","22.19297","23.37042","24.333","26.11207","28.37412","28.95152","30.65684","30.93757","33.09625","34.46022","36.74407","38.02934","38.35331","38.94982","39.61473","",
"Tonga","TON","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","0","","","","","","","","2.17707","1.86987","","7.1223","","","6.38798","6.34506","","","","","","","","","","","","","","3.47328","4.85643","4.16513","5.57569","6.35464","","","","","","","","","","","","","","","","",
"South Asia (IDA & IBRD)","TSA","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","4.29118","4.3287","4.36855","4.41969","4.45039","4.42656","4.40219","4.30497","4.38909","4.47482","4.46996","4.68201","4.53297","5.09841","5.38345","5.36833","5.51364","5.70863","5.08747","5.24253","5.4247","5.47065","5.33763","5.25735","5.17328","5.09671","5.68538","5.91537","6.68451","7.45056","8.1999","8.45146","8.8019","9.14797","9.41578","9.47441","10.18749","11.57535","13.11208","14.17755","15.78293","19.62913","20.92058","20.65301","21.84001","22.9204","23.03627","23.53963","24.19059","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","1.4266","1.42553","1.4579","1.49101","1.56566","1.62319","1.685","1.77457","1.88591","2.02967","2.13727","2.28496","2.41895","2.48502","2.56653","2.70354","2.8136","2.86685","3.01246","3.16116","3.21618","3.32091","3.42148","3.60724","3.76126","3.835","3.92295","4.00278","4.07118","4.15666","4.53188","4.90548","5.2555","5.63567","5.87848","6.19781","6.39918","6.60215","6.96125","7.39407","7.87716","8.23512","8.56314","8.90464","9.04222","9.17597","9.22241","9.35996","9.38955","",
"Trinidad and Tobago","TTO","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","2.46902","2.59782","2.61051","2.64435","2.69004","4.36195","4.41227","4.36997","4.13617","4.42135","4.29847","4.3104","3.8994","3.77613","4.45905","5.43132","5.73039","5.73683","6.64594","","6.61514","6.75921","7.28391","","","","","","6.20198","6.06053","6.43551","8.70313","8.77721","11.95066","","","","","","","","","","","","","","","",
"Tunisia","TUN","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","2.80818","2.70734","2.40309","2.49864","2.66319","3.72236","4.06417","4.60925","4.88601","4.97372","5.09879","5.09594","5.10549","5.13157","5.46286","5.70242","5.47115","5.766","7.07202","8.03809","8.68948","9.50604","10.81045","11.65241","12.22457","13.13142","13.87404","15.24628","16.88181","19.20267","21.69548","23.28436","27.4547","29.90095","31.76469","32.43256","32.67416","33.74513","34.99985","35.41903","35.17035","35.87718","34.95699","35.33421","35.19114","32.81536","32.14938","31.74652","",
"Turkey","TUR","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","5.13036","4.90205","4.80242","5.03052","7.00969","8.51287","9.18117","8.97347","8.28244","6.6707","5.73289","5.79923","6.29309","7.32798","8.94268","9.87183","10.38458","10.74514","11.68143","13.14759","14.04205","14.84012","16.55832","20.09869","20.28063","","23.98666","23.2543","23.86259","","","","","","","","","","","","","","","","","","","","",
"Tuvalu","TUV","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","0.17377","0.18467","0.21798","0.2387","0.26693","0.23331","0.22912","0.18207","0.33981","0.27","","","0.26457","0.26479","0.26914","0.26531","0.26291","0.30985","","0.25083","","0.33206","0.34248","0.38663","0.41656","0.49074","0.552","0.64137","0.55709","0.64116","0.685","0.70506","0.73785","0.94552","1.27401","1.48849","","1.50964","","","2.14805","","3.96553","3.6758","","4.01016","","","","",
"Uganda","UGA","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","0.53259","0.54072","0.62343","","0.61366","0.57988","0.52967","0.63281","0.66653","0.58853","0.53989","0.58551","0.63205","","","0.78661","0.82851","0.90728","0.9905","0.99665","1.14332","1.33979","1.31603","1.43658","1.59492","1.6949","1.88261","","","1.994","2.64734","2.86875","3.55137","3.79638","3.66899","","3.57422","","3.8881","4.32033","4.06321","4.55329","3.91012","","4.83664","","","","","",
